,row_id,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,count
37506295,37506295,9739511522,801103753,7749,0,5004,2,1,18000.0,True,17917
37506294,37506294,9739511522,801103753,7750,0,5004,1,1,18000.0,True,17917
37506293,37506293,9739511522,801103753,7753,0,5004,1,0,18000.0,True,17917
37506292,37506292,9739511522,801103753,7752,0,5004,2,1,18000.0,True,17917
37506291,37506291,9739511522,801103753,7751,0,5004,3,1,18000.0,True,17917
37506290,37506290,9703831124,801103753,741,0,5002,1,0,18000.0,True,17917
37506289,37506289,9703721649,801103753,583,0,5001,3,0,18000.0,True,17917
37506288,37506288,9703640450,801103753,698,0,5000,1,1,25000.0,True,17917
37506287,37506287,9703561423,801103753,758,0,4999,3,1,19000.0,True,17917
37506286,37506286,9703484427,801103753,588,0,4998,1,1,20000.0,True,17917
37506284,37506284,9703374889,801103753,1318,0,4996,1,0,20000.0,True,17917
37506269,37506269,9652902726,801103753,7003,0,4990,3,1,87400.0,True,17917
37506283,37506283,9703308463,801103753,761,0,4995,0,1,22000.0,True,17917
37506282,37506282,9703232007,801103753,697,0,4994,1,0,18000.0,True,17917
37506281,37506281,9703155582,801103753,374,0,4993,1,1,20000.0,True,17917
37506280,37506280,9703058716,801103753,729,0,4992,1,1,23000.0,True,17917
37506279,37506279,9702999233,801103753,1156,0,4947,1,1,92333.0,True,17917
37506278,37506278,9702858002,801103753,7182,0,4991,0,1,26666.0,True,17917
37506277,37506277,9702858002,801103753,7181,0,4991,2,1,26666.0,True,17917
37506276,37506276,9702858002,801103753,7183,0,4991,3,0,26666.0,True,17917
37506275,37506275,9689747166,801103753,2049,0,3887,1,1,64200.0,True,17917
37506274,37506274,9689747166,801103753,2048,0,3887,0,1,64200.0,True,17917
37506273,37506273,9689747166,801103753,2050,0,3887,3,1,64200.0,True,17917
37506272,37506272,9652902726,801103753,7002,0,4990,2,1,87400.0,True,17917
37506271,37506271,9652902726,801103753,7004,0,4990,3,0,87400.0,True,17917
37506270,37506270,9652902726,801103753,7005,0,4990,0,1,87400.0,True,17917
37506234,37506234,9614759199,801103753,7073,0,4977,3,1,55000.0,True,17917
37506233,37506233,9614298549,801103753,8149,0,4976,3,1,68000.0,True,17917
37506232,37506232,9614298549,801103753,8152,0,4976,0,1,68000.0,True,17917
37506182,37506182,9581627644,801103753,6655,0,4953,3,1,71000.0,True,17917
37506196,37506196,9610285750,801103753,3353,0,4966,1,1,22666.0,True,17917
37506195,37506195,9610002080,801103753,3523,0,4965,0,1,21000.0,True,17917
37506194,37506194,9610002080,801103753,3524,0,4965,3,1,21000.0,True,17917
37506193,37506193,9610002080,801103753,3522,0,4965,2,0,21000.0,True,17917
37506192,37506192,9588575689,801103753,3912,0,4963,0,1,27000.0,True,17917
37506191,37506191,9588545637,801103753,4232,0,4962,0,1,27000.0,True,17917
37506190,37506190,9588510103,801103753,4649,0,4961,0,1,109000.0,True,17917
37506189,37506189,9588407400,801103753,4270,0,4960,2,0,32000.0,True,17917
37506188,37506188,9588241624,801103753,9772,0,4959,1,1,107000.0,True,17917
37506187,37506187,9588087158,801103753,4535,0,4958,0,0,87000.0,True,17917
37506186,37506186,9587836040,801103753,8270,0,4957,3,1,47000.0,True,17917
37506185,37506185,9587217236,801103753,4229,0,4956,1,0,58000.0,True,17917
37506184,37506184,9586693040,801103753,8741,0,4955,3,1,20000.0,True,17917
37506183,37506183,9584149489,801103753,6102,0,4954,0,0,88000.0,True,17917
37506181,37506181,9581434124,801103753,6326,0,4952,1,1,69000.0,True,17917
37506198,37506198,9610285750,801103753,3351,0,4966,0,1,22666.0,True,17917
37506180,37506180,9581249161,801103753,9595,0,4951,0,0,12000.0,True,17917
37506179,37506179,9581111994,801103753,4649,0,4950,3,0,15000.0,True,17917
37506178,37506178,9581027309,801103753,4041,0,4949,3,0,87000.0,True,17917
37506177,37506177,9580873543,801103753,6686,0,4948,2,0,53000.0,True,17917
37506176,37506176,9579086686,801103753,8714,0,4946,3,0,26000.0,True,17917
37506175,37506175,9577431690,801103753,4619,0,4945,3,1,36000.0,True,17917
37506174,37506174,9577346410,801103753,5389,0,4944,0,1,131000.0,True,17917
37506173,37506173,9576896962,801103753,5980,0,4943,1,0,60000.0,True,17917
37506172,37506172,9576366397,801103753,11227,0,4942,2,0,29000.0,True,17917
37506171,37506171,9576204351,801103753,4753,0,4941,0,0,34000.0,True,17917
37506170,37506170,9576006377,801103753,4503,0,4940,3,0,14000.0,True,17917
37506169,37506169,9573906812,801103753,4749,0,4939,0,0,6000.0,True,17917
37506168,37506168,9573885772,801103753,9616,0,4938,1,1,11000.0,True,17917
37506167,37506167,9573826923,801103753,5960,0,4937,1,0,23000.0,True,17917
37506197,37506197,9610285750,801103753,3352,0,4966,2,1,22666.0,True,17917
37506199,37506199,9611121190,801103753,3509,0,4967,3,1,53333.0,True,17917
37506231,37506231,9614298549,801103753,8151,0,4976,3,1,68000.0,True,17917
37506216,37506216,9612458862,801103753,3067,0,4972,0,1,23333.0,True,17917
37506230,37506230,9614298549,801103753,8153,0,4976,0,0,68000.0,True,17917
37506229,37506229,9614298549,801103753,8150,0,4976,1,1,68000.0,True,17917
37506228,37506228,9613912194,801103753,7812,0,4975,1,1,79200.0,True,17917
37506227,37506227,9613912194,801103753,7815,0,4975,0,1,79200.0,True,17917
37506226,37506226,9613912194,801103753,7813,0,4975,0,1,79200.0,True,17917
37506225,37506225,9613912194,801103753,7814,0,4975,1,1,79200.0,True,17917
37506224,37506224,9613541788,801103753,7174,0,4974,1,1,42333.0,True,17917
37506223,37506223,9613541788,801103753,7177,0,4974,2,0,42333.0,True,17917
37506222,37506222,9613541788,801103753,7175,0,4974,0,1,42333.0,True,17917
37506221,37506221,9613541788,801103753,7173,0,4974,2,1,42333.0,True,17917
37506220,37506220,9613541788,801103753,7176,0,4974,2,0,42333.0,True,17917
37506219,37506219,9612773689,801103753,10708,0,4973,2,1,22666.0,True,17917
37506218,37506218,9612773689,801103753,10709,0,4973,2,1,22666.0,True,17917
37506217,37506217,9612773689,801103753,10707,0,4973,0,1,22666.0,True,17917
37506215,37506215,9612458862,801103753,3068,0,4972,2,0,23333.0,True,17917
37506200,37506200,9611121190,801103753,3507,0,4967,3,0,53333.0,True,17917
37506214,37506214,9612458862,801103753,3066,0,4972,1,1,23333.0,True,17917
37506213,37506213,9612200896,801103753,2718,0,4971,1,1,27333.0,True,17917
37506212,37506212,9612200896,801103753,2717,0,4971,0,1,27333.0,True,17917
37506211,37506211,9612200896,801103753,2716,0,4971,3,1,27333.0,True,17917
37506210,37506210,9612070421,801103753,2832,0,4970,3,1,21000.0,True,17917
37506209,37506209,9612070421,801103753,2830,0,4970,0,1,21000.0,True,17917
37506208,37506208,9612070421,801103753,2831,0,4970,2,1,21000.0,True,17917
37506207,37506207,9611953688,801103753,10116,0,4969,3,1,21000.0,True,17917
37506206,37506206,9611953688,801103753,10117,0,4969,0,1,21000.0,True,17917
37506205,37506205,9611953688,801103753,10115,0,4969,2,1,21000.0,True,17917
37506204,37506204,9611877976,801103753,2939,0,4968,0,1,32333.0,True,17917
37506203,37506203,9611877976,801103753,2938,0,4968,1,1,32333.0,True,17917
37506202,37506202,9611877976,801103753,2937,0,4968,3,1,32333.0,True,17917
37506201,37506201,9611121190,801103753,3508,0,4967,3,0,53333.0,True,17917
37506300,37506300,9740413130,801103753,7526,0,5006,2,1,92000.0,True,17917
37506301,37506301,9740413130,801103753,7527,0,5006,1,0,92000.0,True,17917
37506302,37506302,9740413130,801103753,7525,0,5006,3,1,92000.0,True,17917
37506387,37506387,9835454902,801103753,7531,0,5045,2,0,66000.0,True,17917
37506401,37506401,9838399251,801103753,7179,0,5049,0,0,68666.0,True,17917
37506400,37506400,9836860418,801103753,7182,0,5048,0,1,57000.0,True,17917
37506399,37506399,9836860418,801103753,7183,0,5048,1,1,57000.0,True,17917
37506398,37506398,9836860418,801103753,7181,0,5048,2,1,57000.0,True,17917
37506397,37506397,9836521640,801103753,7023,0,5047,1,0,73000.0,True,17917
37506396,37506396,9836521640,801103753,7024,0,5047,3,1,73000.0,True,17917
37506395,37506395,9836521640,801103753,7026,0,5047,1,0,73000.0,True,17917
37506394,37506394,9836521640,801103753,7025,0,5047,1,1,73000.0,True,17917
37506393,37506393,9836195360,801103753,7502,0,5046,1,1,67500.0,True,17917
37506392,37506392,9836195360,801103753,7499,0,5046,0,1,67500.0,True,17917
37506391,37506391,9836195360,801103753,7503,0,5046,2,1,67500.0,True,17917
37506390,37506390,9836195360,801103753,7501,0,5046,2,0,67500.0,True,17917
37506389,37506389,9836195360,801103753,7500,0,5046,2,1,67500.0,True,17917
37506388,37506388,9835454902,801103753,7530,0,5045,0,1,66000.0,True,17917
37506386,37506386,9835454902,801103753,7528,0,5045,3,1,66000.0,True,17917
37506403,37506403,9838399251,801103753,7180,0,5049,3,0,68666.0,True,17917
37506385,37506385,9835454902,801103753,7529,0,5045,2,1,66000.0,True,17917
37506384,37506384,9834809860,801103753,7835,0,5044,0,1,70000.0,True,17917
37506383,37506383,9834809860,801103753,7833,0,5044,0,1,70000.0,True,17917
37506382,37506382,9834809860,801103753,7834,0,5044,0,0,70000.0,True,17917
37506381,37506381,9834809860,801103753,7832,0,5044,0,1,70000.0,True,17917
37506380,37506380,9834452731,801103753,7448,0,5043,1,1,122200.0,True,17917
37506379,37506379,9834452731,801103753,7449,0,5043,2,1,122200.0,True,17917
37506378,37506378,9834452731,801103753,7450,0,5043,3,0,122200.0,True,17917
37506377,37506377,9834452731,801103753,7451,0,5043,2,1,122200.0,True,17917
37506376,37506376,9834064729,801103753,7272,0,5042,0,1,61200.0,True,17917
37506375,37506375,9834064729,801103753,7271,0,5042,3,0,61200.0,True,17917
37506374,37506374,9834064729,801103753,7270,0,5042,2,0,61200.0,True,17917
37506373,37506373,9834064729,801103753,7273,0,5042,0,1,61200.0,True,17917
37506372,37506372,9834064729,801103753,7274,0,5042,3,1,61200.0,True,17917
37506402,37506402,9838399251,801103753,7178,0,5049,1,1,68666.0,True,17917
37506404,37506404,9838912646,801103753,32095,1,4980,-1,-1,,False,17917
37506370,37506370,9833370647,801103753,7415,0,5041,2,1,88200.0,True,17917
37506421,37506421,9876769782,801103753,426,0,5059,1,0,19000.0,True,17917
37506435,37506435,9961423998,801103753,7083,0,5071,1,1,97666.0,True,17917
37506434,37506434,9961423998,801103753,7084,0,5071,3,1,97666.0,True,17917
37506433,37506433,9961423998,801103753,7082,0,5071,3,0,97666.0,True,17917
37506432,37506432,9960838208,801103753,7657,0,5070,2,1,143000.0,True,17917
37506431,37506431,9960838208,801103753,7658,0,5070,3,1,143000.0,True,17917
37506430,37506430,9960838208,801103753,7656,0,5070,1,0,143000.0,True,17917
37506429,37506429,9959066431,801103753,9085,0,5027,3,1,29666.0,True,17917
37506428,37506428,9951654786,801103753,3205,0,5051,3,1,28000.0,True,17917
37506427,37506427,9951654786,801103753,3206,0,5051,2,0,28000.0,True,17917
37506426,37506426,9951654786,801103753,3204,0,5051,3,1,28000.0,True,17917
37506425,37506425,9876992812,801103753,1238,0,5068,1,1,17000.0,True,17917
37506424,37506424,9876919848,801103753,1111,0,5067,3,1,19000.0,True,17917
37506423,37506423,9876887432,801103753,756,0,5066,3,1,19000.0,True,17917
37506422,37506422,9876845211,801103753,426,0,5065,0,1,22000.0,True,17917
37506420,37506420,9876708771,801103753,239,0,5064,0,1,19000.0,True,17917
37506405,37506405,9839076870,801103753,7453,0,5050,0,1,175000.0,True,17917
37506419,37506419,9876658318,801103753,1118,0,5063,3,1,20000.0,True,17917
37506418,37506418,9876621842,801103753,591,0,5062,1,1,18000.0,True,17917
37506417,37506417,9876584842,801103753,1393,0,5061,1,1,19000.0,True,17917
37506416,37506416,9876549815,801103753,530,0,5060,0,1,20000.0,True,17917
37506415,37506415,9876455349,801103753,530,0,5058,3,0,19000.0,True,17917
37506414,37506414,9876296314,801103753,914,0,5057,1,1,29000.0,True,17917
37506413,37506413,9876125125,801103753,437,0,5056,0,1,19000.0,True,17917
37506412,37506412,9876033029,801103753,1252,0,5055,0,0,16000.0,True,17917
37506411,37506411,9875975856,801103753,1276,0,5054,1,1,18000.0,True,17917
37506410,37506410,9875914918,801103753,277,0,5053,1,1,20000.0,True,17917
37506409,37506409,9875839691,801103753,559,0,5052,0,0,39000.0,True,17917
37506408,37506408,9839076870,801103753,7454,0,5050,1,1,175000.0,True,17917
37506407,37506407,9839076870,801103753,7452,0,5050,2,1,175000.0,True,17917
37506406,37506406,9839076870,801103753,7455,0,5050,3,1,175000.0,True,17917
37506371,37506371,9833370647,801103753,7412,0,5041,0,1,88200.0,True,17917
37506369,37506369,9833370647,801103753,7413,0,5041,3,0,88200.0,True,17917
37506303,37506303,9740413130,801103753,7524,0,5006,1,1,92000.0,True,17917
37506319,37506319,9742371418,801103753,2600,0,5011,1,1,105500.0,True,17917
37506333,37506333,9750009091,801103753,7840,0,5016,1,1,29000.0,False,17917
37506332,37506332,9749237873,801103753,9,0,5015,0,0,19000.0,True,17917
37506331,37506331,9746580738,801103753,749,0,5003,0,0,28000.0,True,17917
37506330,37506330,9742951355,801103753,2762,0,5014,1,1,25333.0,True,17917
37506329,37506329,9742951355,801103753,2763,0,5014,3,0,25333.0,True,17917
37506328,37506328,9742951355,801103753,2761,0,5014,2,1,25333.0,True,17917
37506327,37506327,9742814744,801103753,2987,0,5013,0,1,28666.0,True,17917
37506326,37506326,9742814744,801103753,2985,0,5013,1,1,28666.0,True,17917
37506325,37506325,9742814744,801103753,2986,0,5013,1,1,28666.0,True,17917
37506324,37506324,9742623293,801103753,3256,0,5012,3,1,19666.0,True,17917
37506323,37506323,9742623293,801103753,3255,0,5012,1,1,19666.0,True,17917
37506322,37506322,9742623293,801103753,3257,0,5012,3,1,19666.0,True,17917
37506321,37506321,9742371418,801103753,2599,0,5011,0,1,105500.0,True,17917
37506320,37506320,9742371418,801103753,2601,0,5011,3,0,105500.0,True,17917
37506318,37506318,9742044235,801103753,7012,0,5010,3,1,54500.0,True,17917
37506335,37506335,9750009091,801103753,7842,0,5016,0,1,29000.0,False,17917
37506317,37506317,9742044235,801103753,7014,0,5010,3,1,54500.0,True,17917
37506316,37506316,9742044235,801103753,7011,0,5010,0,0,54500.0,True,17917
37506315,37506315,9742044235,801103753,7013,0,5010,3,0,54500.0,True,17917
37506314,37506314,9741520386,801103753,7015,0,5009,3,1,107000.0,True,17917
37506313,37506313,9741520386,801103753,7016,0,5009,3,1,107000.0,True,17917
37506312,37506312,9741520386,801103753,7017,0,5009,2,0,107000.0,True,17917
37506311,37506311,9741520386,801103753,7018,0,5009,1,0,107000.0,True,17917
37506310,37506310,9741155024,801103753,7767,0,5008,3,1,67250.0,True,17917
37506309,37506309,9741155024,801103753,7768,0,5008,0,0,67250.0,True,17917
37506308,37506308,9741155024,801103753,7769,0,5008,3,1,67250.0,True,17917
37506307,37506307,9740745788,801103753,7203,0,5007,0,1,92250.0,True,17917
37506306,37506306,9740745788,801103753,7202,0,5007,3,1,92250.0,True,17917
37506305,37506305,9740745788,801103753,7201,0,5007,3,1,92250.0,True,17917
37506304,37506304,9740745788,801103753,7200,0,5007,1,1,92250.0,True,17917
37506334,37506334,9750009091,801103753,7841,0,5016,3,1,29000.0,False,17917
37506336,37506336,9750383627,801103753,7366,0,5017,3,1,32333.0,True,17917
37506368,37506368,9833370647,801103753,7414,0,5041,3,1,88200.0,True,17917
37506353,37506353,9789457842,801103753,772,0,5031,1,1,17000.0,True,17917
37506367,37506367,9833370647,801103753,7411,0,5041,0,1,88200.0,True,17917
37506366,37506366,9832920155,801103753,7417,0,5040,3,1,18000.0,True,17917
37506365,37506365,9832920155,801103753,7416,0,5040,0,1,18000.0,True,17917
37506364,37506364,9832920155,801103753,7420,0,5040,0,1,18000.0,True,17917
37506363,37506363,9832920155,801103753,7418,0,5040,0,1,18000.0,True,17917
37506362,37506362,9832920155,801103753,7419,0,5040,2,1,18000.0,True,17917
37506361,37506361,9831857174,801103753,967,0,5039,1,1,20000.0,True,17917
37506360,37506360,9831729732,801103753,1158,0,5038,3,1,19000.0,True,17917
37506359,37506359,9810748888,801103753,741,0,5037,0,1,21000.0,True,17917
37506358,37506358,9789762364,801103753,733,0,5036,1,1,21000.0,True,17917
37506357,37506357,9789724224,801103753,695,0,5035,3,1,22000.0,True,17917
37506356,37506356,9789654768,801103753,733,0,5034,0,0,28000.0,True,17917
37506355,37506355,9789594257,801103753,385,0,5033,1,1,26000.0,True,17917
37506354,37506354,9789530737,801103753,1141,0,5032,0,1,17000.0,True,17917
37506352,37506352,9789313550,801103753,1049,0,5030,3,0,13000.0,True,17917
37506337,37506337,9750383627,801103753,7367,0,5017,2,1,32333.0,True,17917
37506351,37506351,9789213386,801103753,6373,0,5029,2,1,67000.0,True,17917
37506350,37506350,9775255062,801103753,6683,0,5028,0,0,50000.0,True,17917
37506349,37506349,9761009112,801103753,4811,0,5026,1,0,73000.0,True,17917
37506348,37506348,9760818696,801103753,6103,0,5025,3,1,27000.0,True,17917
37506347,37506347,9760696880,801103753,4608,0,5024,0,0,42000.0,True,17917
37506346,37506346,9760632283,801103753,9156,0,5023,1,1,35000.0,True,17917
37506345,37506345,9760573362,801103753,5311,0,5022,3,1,28000.0,True,17917
37506344,37506344,9760521168,801103753,5631,0,5021,2,1,41000.0,True,17917
37506343,37506343,9760479015,801103753,5882,0,5020,2,1,43000.0,True,17917
37506342,37506342,9760409564,801103753,9840,0,5019,1,1,41000.0,True,17917
37506341,37506341,9760344632,801103753,4708,0,5018,2,1,66000.0,True,17917
37506340,37506340,9750383627,801103753,7369,0,5017,2,1,32333.0,True,17917
37506339,37506339,9750383627,801103753,7370,0,5017,0,1,32333.0,True,17917
37506338,37506338,9750383627,801103753,7368,0,5017,3,0,32333.0,True,17917
37506166,37506166,9573761796,801103753,3758,0,4936,2,1,21000.0,True,17917
37506165,37506165,9570459302,801103753,1288,0,4935,3,1,20000.0,True,17917
37506164,37506164,9570402990,801103753,723,0,4934,1,1,88400.0,True,17917
37505978,37505978,9449324093,801103753,3227,0,4856,0,1,27333.0,True,17917
37505992,37505992,9465171721,801103753,3386,0,4861,3,1,43666.0,True,17917
37505991,37505991,9465171721,801103753,3384,0,4861,1,1,43666.0,True,17917
37505990,37505990,9464997537,801103753,3051,0,4860,3,1,32666.0,True,17917
37505989,37505989,9464997537,801103753,3053,0,4860,0,1,32666.0,True,17917
37505988,37505988,9464997537,801103753,3052,0,4860,2,0,32666.0,True,17917
37505987,37505987,9457452933,801103753,3528,0,4859,3,0,29666.0,True,17917
37505986,37505986,9457452933,801103753,3529,0,4859,1,0,29666.0,True,17917
37505985,37505985,9457452933,801103753,3530,0,4859,0,0,29666.0,True,17917
37505984,37505984,9449956610,801103753,3494,0,4858,3,1,24000.0,True,17917
37505983,37505983,9449956610,801103753,3493,0,4858,0,1,24000.0,True,17917
37505982,37505982,9449956610,801103753,3492,0,4858,2,1,24000.0,True,17917
37505981,37505981,9449755603,801103753,2683,0,4857,1,1,36333.0,True,17917
37505980,37505980,9449755603,801103753,2684,0,4857,3,0,36333.0,True,17917
37505979,37505979,9449755603,801103753,2685,0,4857,2,0,36333.0,True,17917
37505977,37505977,9449324093,801103753,3226,0,4856,1,0,27333.0,True,17917
37505994,37505994,9465356827,801103753,2872,0,4862,1,1,23333.0,True,17917
37505976,37505976,9449324093,801103753,3225,0,4856,3,0,27333.0,True,17917
37505975,37505975,9448605668,801103753,3118,0,4855,2,1,31333.0,True,17917
37505974,37505974,9448605668,801103753,3119,0,4855,3,0,31333.0,True,17917
37505973,37505973,9448605668,801103753,3117,0,4855,1,0,31333.0,True,17917
37505972,37505972,9448234954,801103753,2826,0,4854,1,1,25000.0,True,17917
37505971,37505971,9448234954,801103753,2825,0,4854,1,0,25000.0,True,17917
37505970,37505970,9448234954,801103753,2824,0,4854,0,1,25000.0,True,17917
37505969,37505969,9447944128,801103753,3485,0,4853,1,1,29333.0,True,17917
37505968,37505968,9447944128,801103753,3483,0,4853,3,1,29333.0,True,17917
37505967,37505967,9447944128,801103753,3484,0,4853,1,0,29333.0,True,17917
37505966,37505966,9447707632,801103753,3282,0,4852,2,1,38000.0,True,17917
37505965,37505965,9447707632,801103753,3283,0,4852,0,1,38000.0,True,17917
37505964,37505964,9447707632,801103753,3284,0,4852,0,1,38000.0,True,17917
37505963,37505963,9447422716,801103753,10729,0,4851,0,0,30333.0,True,17917
37505993,37505993,9465171721,801103753,3385,0,4861,1,1,43666.0,True,17917
37505995,37505995,9465356827,801103753,2873,0,4862,1,1,23333.0,True,17917
37505961,37505961,9447422716,801103753,10728,0,4851,1,0,30333.0,True,17917
37506012,37506012,9469640205,801103753,2953,0,4868,0,1,29000.0,True,17917
37506026,37506026,9471904622,801103753,2833,0,4872,0,1,28000.0,True,17917
37506025,37506025,9471904622,801103753,2835,0,4872,1,1,28000.0,True,17917
37506024,37506024,9471904622,801103753,2834,0,4872,1,1,28000.0,True,17917
37506023,37506023,9471147299,801103753,2697,0,4871,2,1,27333.0,True,17917
37506022,37506022,9471147299,801103753,2695,0,4871,2,1,27333.0,True,17917
37506021,37506021,9471147299,801103753,2696,0,4871,1,0,27333.0,True,17917
37506020,37506020,9470281856,801103753,3114,0,4870,2,0,40000.0,True,17917
37506019,37506019,9470281856,801103753,3116,0,4870,3,1,40000.0,True,17917
37506018,37506018,9470281856,801103753,3115,0,4870,1,0,40000.0,True,17917
37506017,37506017,9469958521,801103753,3542,0,4869,0,0,25000.0,True,17917
37506016,37506016,9469958521,801103753,3540,0,4869,2,1,25000.0,True,17917
37506015,37506015,9469958521,801103753,3541,0,4869,1,1,25000.0,True,17917
37506014,37506014,9469640205,801103753,2952,0,4868,2,1,29000.0,True,17917
37506013,37506013,9469640205,801103753,2954,0,4868,2,0,29000.0,True,17917
37506011,37506011,9468149286,801103753,3331,0,4867,1,1,31666.0,True,17917
37505996,37505996,9465356827,801103753,2871,0,4862,1,1,23333.0,True,17917
37506010,37506010,9468149286,801103753,3332,0,4867,3,0,31666.0,True,17917
37506009,37506009,9468149286,801103753,3330,0,4867,2,1,31666.0,True,17917
37506008,37506008,9466635568,801103753,3035,0,4866,0,1,27666.0,True,17917
37506007,37506007,9466635568,801103753,3034,0,4866,1,0,27666.0,True,17917
37506006,37506006,9466635568,801103753,3033,0,4866,1,1,27666.0,True,17917
37506005,37506005,9466360569,801103753,3488,0,4865,3,1,30333.0,True,17917
37506004,37506004,9466360569,801103753,3486,0,4865,2,1,30333.0,True,17917
37506003,37506003,9466360569,801103753,3487,0,4865,0,1,30333.0,True,17917
37506002,37506002,9466144333,801103753,2767,0,4864,3,1,23000.0,True,17917
37506001,37506001,9466144333,801103753,2768,0,4864,0,1,23000.0,True,17917
37506000,37506000,9466144333,801103753,2769,0,4864,3,0,23000.0,True,17917
37505999,37505999,9465719560,801103753,2974,0,4863,2,0,24000.0,True,17917
37505998,37505998,9465719560,801103753,2975,0,4863,0,0,24000.0,True,17917
37505997,37505997,9465719560,801103753,2973,0,4863,3,1,24000.0,True,17917
37505962,37505962,9447422716,801103753,10730,0,4851,0,1,30333.0,True,17917
37505960,37505960,9447154291,801103753,3433,0,4848,3,1,24666.0,True,17917
37506028,37506028,9472219783,801103753,3461,0,4873,0,1,24666.0,True,17917
37505910,37505910,9377614493,801103753,1429,0,4835,1,1,24000.0,True,17917
37505924,37505924,9378984217,801103753,3245,0,4839,2,1,24666.0,True,17917
37505923,37505923,9378984217,801103753,3243,0,4839,1,1,24666.0,True,17917
37505922,37505922,9378773293,801103753,2958,0,4838,1,1,26000.0,True,17917
37505921,37505921,9378773293,801103753,2959,0,4838,0,0,26000.0,True,17917
37505920,37505920,9378773293,801103753,2960,0,4838,0,0,26000.0,True,17917
37505919,37505919,9378405156,801103753,3328,0,4786,2,0,25000.0,True,17917
37505918,37505918,9378405156,801103753,3327,0,4786,1,0,25000.0,True,17917
37505917,37505917,9378405156,801103753,3329,0,4786,0,1,25000.0,True,17917
37505916,37505916,9377993739,801103753,2409,0,4837,2,0,21333.0,True,17917
37505915,37505915,9377993739,801103753,2407,0,4837,1,1,21333.0,True,17917
37505914,37505914,9377993739,801103753,2408,0,4837,0,1,21333.0,True,17917
37505913,37505913,9377805820,801103753,1609,0,4836,1,1,20333.0,True,17917
37505912,37505912,9377805820,801103753,1608,0,4836,1,1,20333.0,True,17917
37505911,37505911,9377805820,801103753,1607,0,4836,3,1,20333.0,True,17917
37505909,37505909,9377614493,801103753,1427,0,4835,2,1,24000.0,True,17917
37505926,37505926,9401242749,801103753,1315,0,4815,0,0,22666.0,True,17917
37505908,37505908,9377614493,801103753,1428,0,4835,3,1,24000.0,True,17917
37505907,37505907,9377338066,801103753,2434,0,4834,2,0,52200.0,True,17917
37505906,37505906,9377338066,801103753,2435,0,4834,2,0,52200.0,True,17917
37505905,37505905,9377338066,801103753,2436,0,4834,2,1,52200.0,True,17917
37505904,37505904,9365857983,801103753,7356,0,4833,0,1,57200.0,True,17917
37505903,37505903,9365857983,801103753,7360,0,4833,2,1,57200.0,True,17917
37505902,37505902,9365857983,801103753,7357,0,4833,3,1,57200.0,True,17917
37505901,37505901,9365857983,801103753,7359,0,4833,0,1,57200.0,True,17917
37505900,37505900,9365857983,801103753,7358,0,4833,2,1,57200.0,True,17917
37505899,37505899,9364927063,801103753,7104,0,4832,0,1,95600.0,True,17917
37505898,37505898,9364927063,801103753,7101,0,4832,0,1,95600.0,True,17917
37505897,37505897,9364927063,801103753,7102,0,4832,1,0,95600.0,True,17917
37505896,37505896,9364927063,801103753,7100,0,4832,0,1,95600.0,True,17917
37505895,37505895,9364927063,801103753,7103,0,4832,1,1,95600.0,True,17917
37505925,37505925,9378984217,801103753,3244,0,4839,3,1,24666.0,True,17917
37505927,37505927,9408109001,801103753,3350,0,4840,2,1,23000.0,True,17917
37505959,37505959,9447154291,801103753,3432,0,4848,1,1,24666.0,True,17917
37505944,37505944,9412072171,801103753,3404,0,4845,3,1,12000.0,True,17917
37505958,37505958,9447154291,801103753,3434,0,4848,3,1,24666.0,True,17917
37505957,37505957,9446995832,801103753,2870,0,4850,1,1,20333.0,True,17917
37505956,37505956,9446995832,801103753,2868,0,4850,1,1,20333.0,True,17917
37505955,37505955,9446995832,801103753,2869,0,4850,3,1,20333.0,True,17917
37505954,37505954,9446896229,801103753,2820,0,4849,1,1,36666.0,True,17917
37505953,37505953,9446896229,801103753,2819,0,4849,0,1,36666.0,True,17917
37505952,37505952,9446896229,801103753,2818,0,4849,1,1,36666.0,True,17917
37505951,37505951,9446690331,801103753,3233,0,4847,0,1,34666.0,True,17917
37505950,37505950,9446690331,801103753,3232,0,4847,3,1,34666.0,True,17917
37505949,37505949,9446690331,801103753,3231,0,4847,1,0,34666.0,True,17917
37505948,37505948,9429343101,801103753,2870,0,4846,1,1,20000.0,True,17917
37505947,37505947,9429343101,801103753,2869,0,4846,1,0,20000.0,True,17917
37505946,37505946,9429343101,801103753,2868,0,4846,1,1,20000.0,True,17917
37505945,37505945,9412072171,801103753,3403,0,4845,1,1,12000.0,True,17917
37505943,37505943,9412072171,801103753,3402,0,4845,0,1,12000.0,True,17917
37505928,37505928,9408109001,801103753,3348,0,4840,0,1,23000.0,True,17917
37505942,37505942,9410153638,801103753,4262,0,4720,2,1,31333.0,True,17917
37505941,37505941,9409165489,801103753,3137,0,4844,1,0,26666.0,True,17917
37505940,37505940,9409165489,801103753,3136,0,4844,0,0,26666.0,True,17917
37505939,37505939,9409165489,801103753,3135,0,4844,3,1,26666.0,True,17917
37505938,37505938,9408848569,801103753,3472,0,4843,1,1,30333.0,True,17917
37505937,37505937,9408848569,801103753,3471,0,4843,1,0,30333.0,True,17917
